Animal,Experiment,Box,phase,subphase,component,freezing,motion
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min02,44.94,75.36
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min03,27.28,56.39
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min04,32.61,108.21
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min05,45.78,52.68
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min06,30.78,86.97
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min07,20.06,86.18
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min08,18.06,116.33
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,avg,33.96,82.78
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min01,0,230.86
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min02,5.94,227.39
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min03,10.33,157.34
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min04,16.5,88.18
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min05,7.22,198.62
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min06,20.33,127.59
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min07,25.5,64.7
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,min08,15.56,155.26
17,220526_SEFL10K_traumarecall1_g6,2,traumatest_acute,1,avg,12.77,156.24
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min01,12.78,47.86
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min02,74.33,9.37
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min03,36.89,82.24
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min04,34.33,72.11
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min05,67.94,14.56
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min06,38.67,59.69
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min07,44.22,45.19
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,min08,43.11,67.35
18,220526_SEFL10K_traumarecall1_g6,3,traumatest_acute,1,avg,44.1,49.8
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min01,8.5,174.91
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min02,8.56,123.4
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min03,5.33,88.64
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min04,24.61,134.12
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min05,35.17,85.39
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min06,2.06,137.24
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min07,2.22,165.1
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,min08,1.83,158.9
19,220526_SEFL10K_traumarecall1_g7,1,traumatest_acute,1,avg,11.03,133.46
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min01,49.78,55.26
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min02,80.33,8.87
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min03,71.67,13.97
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min04,20.11,100.93
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min05,9.94,160.06
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min06,40.22,96.78
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min07,42.56,53.18
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,min08,69.67,13.95
20,220526_SEFL10K_traumarecall1_g7,2,traumatest_acute,1,avg,48.07,62.87
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min01,0,281.52
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min02,0,268.29
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min03,0,242.34
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min04,1.89,169.43
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min05,0,222.97
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min06,2.22,175.39
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min07,1.72,152.66
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,min08,7.28,214.39
21,220526_SEFL10K_traumarecall1_g7,3,traumatest_acute,1,avg,1.64,215.87
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min01,31.89,34.98
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min02,32.83,93.23
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min03,32.89,104.44
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min04,25.5,125.58
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min05,23.78,106.48
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min06,25.67,102.51
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min07,16.78,117.04
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,min08,11.06,94.55
22,220526_SEFL10K_traumarecall1_g8,1,traumatest_acute,1,avg,25.05,97.35
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min01,19.94,116.67
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min02,46.39,26.5
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min03,34.06,68.57
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min04,32.72,102.59
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min05,35.44,81.26
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min06,34.5,90.65
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min07,27.78,108.4
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,min08,31.72,72.17
23,220526_SEFL10K_traumarecall1_g8,2,traumatest_acute,1,avg,33.11,83.35
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min01,19.06,130.29
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min02,37.83,87.82
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min03,63.83,12.31
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min04,44.5,53.71
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min05,38.94,65.27
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min06,28.5,117.17
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min07,43.33,92.35
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,min08,23.11,71.6
24,220526_SEFL10K_traumarecall1_g8,3,traumatest_acute,1,avg,37.47,78.81
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min01,45.83,35.03
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min02,22.22,69.16
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min03,39.28,52.02
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min04,5.28,126.06
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min05,20.72,121.08
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min06,25.61,83.47
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min07,22.22,104.29
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,min08,28.06,66.14
25,220526_SEFL10K_traumarecall1_g9,1,traumatest_acute,1,avg,26.49,82.15
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min01,34.17,109.53
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min02,61.56,14.64
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min03,67,15.18
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min04,28,109.41
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min05,56.33,34.2
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min06,38.39,94.33
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min07,27.17,94.55
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,min08,19.33,86.17
26,220526_SEFL10K_traumarecall1_g9,2,traumatest_acute,1,avg,42.01,69.75
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min01,1.72,256.19
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min02,5.56,172.75
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min03,9.78,147.47
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min04,10.5,187.81
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min05,15.61,127.33
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min06,5.78,170.88
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min07,5.67,211.74
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,min08,1.89,171.21
27,220526_SEFL10K_traumarecall1_g9,3,traumatest_acute,1,avg,7.12,180.67
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min01,0,102.96
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min02,16.72,67.47
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min03,25.22,60.69
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min04,49.28,45.45
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min05,42,84.28
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min06,14.67,86.51
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min07,20.28,117.09
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,min08,29.28,63.22
28,220526_SEFL10K_traumarecall1_g10,1,traumatest_acute,1,avg,24.91,78.46
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min01,19.56,65.65
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min02,38.33,26.92
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min03,20.72,121.07
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min04,37.39,103.59
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min05,14.72,169.97
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min06,34.67,69.17
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min07,30.94,116.78
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,min08,28.56,123.78
1,220527_SEFL10K_traumarecall2_g1,1,traumatest_acute,2,avg,28.26,99.62
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min01,9,144.19
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min02,15.22,136.33
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min03,2,131.02
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min04,23.61,79.74
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min05,23.72,89.28
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min06,23.61,91.68
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min07,9.94,125.14
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,min08,17.06,131.37
2,220527_SEFL10K_traumarecall2_g1,2,traumatest_acute,2,avg,15.81,116.09
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min01,1.67,120.78
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min02,11.06,136.84
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min03,22.67,98.78
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min04,14.5,69.15
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min05,4.28,138.6
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min06,14.5,124.44
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min07,25.72,70.81
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,min08,34.39,56.78
3,220527_SEFL10K_traumarecall2_g1,3,traumatest_acute,2,avg,16.17,102.02
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min01,20.11,129.79
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min02,27.56,88.43
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min03,49.06,49.05
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min04,33.28,100.76
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min05,36.83,98.84
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min06,33.89,67.08
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min07,21.61,129.3
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,min08,27.22,121.63
4,220527_SEFL10K_traumarecall2_g2,1,traumatest_acute,2,avg,31.62,98.11
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min01,4.94,258.76
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min02,2.17,229.94
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min03,4,183.21
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min04,0,245.29
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min05,3.83,186.96
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min06,0,254.15
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min07,0,190.49
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,min08,0,255.22
5,220527_SEFL10K_traumarecall2_g2,2,traumatest_acute,2,avg,1.87,225.5
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min01,0,188.47
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min02,2,122.67
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min03,1.78,129.52
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min04,5.61,152.71
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min05,8.22,147.76
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min06,7.17,126.12
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min07,14.61,138.02
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,min08,15.11,104.07
6,220527_SEFL10K_traumarecall2_g2,3,traumatest_acute,2,avg,7.03,138.67
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min01,1.89,156.35
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min02,23.72,137.49
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min03,24.61,104.11
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min04,18.28,98.15
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min05,21.89,114.85
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min06,30.33,92.68
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min07,33.39,50.26
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,min08,34.11,74.56
7,220527_SEFL10K_traumarecall2_g3,1,traumatest_acute,2,avg,23.83,103.56
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min01,10.94,95.41
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min02,11.83,121.28
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min03,19,65.56
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min04,12.44,136.4
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min05,8.67,175.2
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min06,7.28,179.82
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min07,29.33,52.03
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,min08,31.06,96.24
8,220527_SEFL10K_traumarecall2_g3,2,traumatest_acute,2,avg,16.32,115.24
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min01,4.72,141.23
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min02,19.11,70.02
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min03,24.17,113.15
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min04,32.94,75
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min05,33.61,62.05
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min06,44.44,65.96
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min07,24,67.36
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,min08,21.61,130.39
9,220527_SEFL10K_traumarecall2_g3,3,traumatest_acute,2,avg,25.66,90.64
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min01,3.56,102.68
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min02,14.94,89.76
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min03,40.61,45.38
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min04,22.78,56.86
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min05,23.67,77.74
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min06,28.83,88.24
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min07,25.56,98.52
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,min08,16.28,88.87
10,220527_SEFL10K_traumarecall2_g4,1,traumatest_acute,2,avg,22.28,81.01
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min01,17.89,110.31
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min02,0,159.48
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min03,10.22,120.13
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min04,11.11,152.08
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min05,14.5,102.76
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min06,20.11,113.45
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min07,48.83,30.68
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,min08,21.06,151.69
11,220527_SEFL10K_traumarecall2_g4,2,traumatest_acute,2,avg,18.03,117.57
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min01,1.72,201.1
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min02,31.78,54.13
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min03,21.17,132.79
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min04,4.44,177.76
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min05,8.67,158.19
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min06,23.28,76.5
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min07,4.28,133.9
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,min08,44.17,64.64
12,220527_SEFL10K_traumarecall2_g4,3,traumatest_acute,2,avg,17.44,124.88
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min01,14.11,100.5
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min02,43.39,17.4
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min03,21.44,81.95
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min04,22.33,112.7
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min05,20.22,57.51
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min06,12.78,112.13
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min07,13.5,103.89
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,min08,32.78,89.59
13,220527_SEFL10K_traumarecall2_g5,1,traumatest_acute,2,avg,22.58,84.46
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min01,2.11,256.77
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min02,4.11,125.14
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min03,0,180.85
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min04,0,215.23
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min05,0,192.22
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min06,2.5,114
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min07,4.83,92.12
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,min08,2.11,171.48
14,220527_SEFL10K_traumarecall2_g5,2,traumatest_acute,2,avg,1.96,168.48
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min01,10.5,131.44
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min02,38.17,31.42
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min03,12.39,90.78
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min04,9.61,169
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min05,13.56,113.21
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min06,15.33,133.58
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min07,17.56,64.09
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,min08,37.06,72.51
15,220527_SEFL10K_traumarecall2_g5,3,traumatest_acute,2,avg,19.36,100.75
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min01,62.06,9.5
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min02,65.83,8.01
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min03,87.72,2.98
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min04,83.78,4.34
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min05,57.06,61.4
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min06,79.78,11.15
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min07,87.89,3.92
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,min08,78.22,5.88
16,220527_SEFL10K_traumarecall2_g6,1,traumatest_acute,2,avg,75.74,13.4
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min01,3.83,180.21
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min02,8.94,165.71
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min03,0,141.57
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min04,1.78,160.64
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min05,4.33,204.72
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min06,8.28,119.25
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min07,10.06,147.27
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,min08,10.78,115.94
17,220527_SEFL10K_traumarecall2_g6,2,traumatest_acute,2,avg,6.21,154.41
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min01,0,327.4
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min02,0,212.36
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min03,0,180.42
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min04,2,173.37
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min05,1.83,210.88
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min06,2.56,149.33
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min07,6.89,141.54
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,min08,7.33,147.17
18,220527_SEFL10K_traumarecall2_g6,3,traumatest_acute,2,avg,2.71,192.81
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min01,2.44,162.41
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min02,0,140.03
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min03,13,96.88
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min04,12.17,113.93
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min05,0,139.47
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min06,0,136.81
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min07,0,179.31
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,min08,1.67,131.49
19,220527_SEFL10K_traumarecall2_g7,1,traumatest_acute,2,avg,3.66,137.54
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min01,3.83,199.72
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min02,0,168.21
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min03,9.67,88.74
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min04,18.67,106.52
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min05,23,95.62
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min06,8.5,133.69
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min07,16.72,158.82
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,min08,24.56,63.57
20,220527_SEFL10K_traumarecall2_g7,2,traumatest_acute,2,avg,13.15,126.86
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min01,4.83,199.65
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min02,24.06,75.12
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min03,7.06,157.47
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min04,9.17,147.72
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min05,0,205.29
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min06,25.94,93.86
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min07,8.61,245.44
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,min08,3.94,159.7
21,220527_SEFL10K_traumarecall2_g7,3,traumatest_acute,2,avg,10.45,160.53
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min01,12.17,81.88
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min02,39.22,66.88
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min03,17.06,91.11
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min04,26.17,72.38
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min05,6.67,128.37
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min06,15.44,114.72
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min07,23.33,75.22
